Customer ID;Age;Gender;Location;Subscription Status;Previous Purchases;Preferred Payment Method;Frequency of Purchases
1955;64;Male;Arkansas;No;24;Credit Card;Annually
8850;63;Male;Wyoming;No;6;Credit Card;Quarterly
1085;23;Male;New Mexico;No;25;PayPal;Monthly
1973;64;Male;West Virginia;No;11;Credit Card;Every 3 Months
3376;18;Male;New York;No;20;Cash;Every 3 Months
4982;25;Male;Illinois;No;25;Cash;Quarterly
9933;54;Male;Utah;No;35;PayPal;Quarterly
8456;60;Male;Colorado;No;11;Bank Transfer;Quarterly
7530;36;Male;Virginia;No;41;Bank Transfer;Fortnightly
7622;66;Male;Georgia;No;17;Credit Card;Annually
4571;60;Male;Alabama;No;1;PayPal;Every 3 Months
6513;59;Male;Montana;No;30;PayPal;Every 3 Months
6326;58;Male;Pennsylvania;No;47;Venmo;Fortnightly
9974;35;Male;Missouri;No;34;Venmo;Weekly
9559;20;Male;Maine;No;18;Venmo;Fortnightly
9063;70;Male;Pennsylvania;No;33;Venmo;Bi-Weekly
9994;54;Male;Oregon;No;42;Venmo;Quarterly
7489;38;Male;Utah;No;2;Venmo;Quarterly
1042;54;Male;Oklahoma;No;1;Bank Transfer;Monthly
9359;33;Male;Montana;No;23;Bank Transfer;Quarterly
1884;46;Male;Nebraska;No;42;Cash;Bi-Weekly
2356;58;Male;Alabama;No;3;PayPal;Annually
6342;30;Male;Ohio;No;16;Debit Card;Fortnightly
3634;42;Male;Arkansas;No;46;Cash;Fortnightly
1174;28;Male;Mississippi;No;31;PayPal;Every 3 Months
4273;43;Male;California;No;15;Cash;Every 3 Months
4071;31;Male;Alaska;No;48;Venmo;Every 3 Months
6096;39;Male;Indiana;No;99999;Cash;Weekly
2280;69;Male;Wisconsin;No;20;Credit Card;Every 3 Months
8742;31;Male;New Jersey;No;6;Credit Card;Monthly
9493;44;Male;Rhode Island;No;24;Cash;Monthly
3011;39;Male;Wyoming;No;18;Credit Card;Monthly
1342;24;Male;Oregon;No;1;PayPal;Every 3 Months
1561;28;Male;Washington;No;13;Venmo;Bi-Weekly
3785;48;Male;Washington;No;2;Bank Transfer;Weekly
7895;39;Male;New Hampshire;No;26;Cash;Quarterly
2139;64;Male;Maryland;No;31;PayPal;Quarterly
9155;28;Male;Wisconsin;No;43;Bank Transfer;Weekly
2194;39;Male;Massachusetts;No;12;Debit Card;Bi-Weekly
6929;49;Male;Nebraska;No;22;Venmo;Every 3 Months
5348;22;Male;Nebraska;No;3;Cash;Fortnightly
8312;25;Male;Idaho;No;23;Venmo;Every 3 Months
1339;40;Male;Arizona;No;26;PayPal;Annually
5136;23;Male;Hawaii;No;37;Credit Card;Weekly
9846;24;Male;Missouri;No;42;Venmo;Quarterly
8906;66;Male;Louisiana;No;15;Venmo;Bi-Weekly
8330;27;Male;Arkansas;No;10;Bank Transfer;Quarterly
6766;62;Male;North Carolina;No;3;Venmo;Quarterly
2242;70;Male;North Dakota;No;44;Credit Card;Quarterly
6090;43;Male;Montana;No;23;Bank Transfer;Fortnightly
4770;45;Male;Rhode Island;No;6;PayPal;Weekly
9103;63;Male;Idaho;No;9;Venmo;Bi-Weekly
1503;69;Male;Michigan;No;16;Debit Card;Every 3 Months
8551;59;Male;Illinois;No;46;Venmo;Fortnightly
4384;19;Male;Georgia;No;24;Credit Card;Every 3 Months
5398;63;Male;Alabama;No;22;Debit Card;Monthly
8613;37;Male;Alaska;No;13;Debit Card;Every 3 Months
4973;37;Male;Massachusetts;No;20;Cash;Fortnightly
3980;50;Male;Michigan;No;46;Cash;Quarterly
8053;60;Male;Alaska;No;10;Bank Transfer;Monthly
2650;46;Male;North Dakota;No;39;Cash;Monthly
1280;35;Male;South Carolina;No;44;PayPal;Quarterly
7631;66;Male;Pennsylvania;No;7;Venmo;Annually
2563;35;Male;Colorado;No;3;Cash;Every 3 Months
6615;20;Male;New Hampshire;No;44;Debit Card;Annually
4258;55;Male;Maryland;No;31;Venmo;Annually
2224;34;Male;Georgia;No;48;Credit Card;Weekly
7144;60;Male;Wisconsin;No;18;PayPal;Bi-Weekly
8729;22;Male;Texas;No;27;Cash;Monthly
2710;26;Male;Utah;No;1;Venmo;Weekly
9294;39;Male;Indiana;No;34;Cash;Weekly
5582;20;Male;Nevada;No;5;Bank Transfer;Bi-Weekly
3947;57;Male;New Hampshire;No;12;Cash;Quarterly
1107;68;Male;New York;No;14;Venmo;Fortnightly
8452;50;Male;Texas;No;40;PayPal;Weekly
7410;21;Male;Iowa;No;39;Cash;Quarterly
9980;29;Male;Washington;No;50;Bank Transfer;Weekly
7288;38;Male;Tennessee;No;5;Debit Card;Monthly
6358;54;Male;Georgia;No;35;Debit Card;Annually
7885;22;Male;Massachusetts;No;6;Cash;Bi-Weekly
2849;29;Male;Oregon;No;22;Cash;Fortnightly
1714;41;Male;Oklahoma;No;27;PayPal;Monthly
5212;26;Male;Wisconsin;No;33;Debit Card;Fortnightly
7385;69;Male;Oregon;No;47;Venmo;Bi-Weekly
5278;20;Male;Georgia;No;48;Credit Card;Bi-Weekly
8834;59;Male;New Mexico;No;99999;Bank Transfer;Quarterly
1616;63;Male;Mississippi;No;8;PayPal;Bi-Weekly
7546;68;Male;Wisconsin;No;5;PayPal;Every 3 Months
1359;50;Male;New Hampshire;No;16;Bank Transfer;Quarterly
7062;55;Male;Wyoming;No;99999;Venmo;Fortnightly
4857;36;Male;West Virginia;No;8;Venmo;Monthly
6013;18;Male;Michigan;No;17;Cash;Quarterly
1393;68;Male;Alaska;No;50;Venmo;Annually
7089;56;Male;Illinois;No;22;Venmo;Bi-Weekly
6720;32;Male;Hawaii;No;19;Cash;Every 3 Months
7876;28;Male;Colorado;No;14;Bank Transfer;Monthly
8953;24;Male;Illinois;No;35;Cash;Bi-Weekly
5609;59;Male;Hawaii;No;43;PayPal;Weekly
7256;56;Male;Wisconsin;No;99999;Venmo;Annually
9590;30;Male;Arkansas;No;17;Debit Card;Bi-Weekly
5788;48;Male;Delaware;No;49;Bank Transfer;Annually
8549;60;Male;Oregon;No;17;Bank Transfer;Annually
1251;46;Male;South Carolina;No;40;Cash;Quarterly
2371;69;Male;Maryland;No;43;Bank Transfer;Weekly
2321;19;Male;Kansas;No;19;Debit Card;Every 3 Months
8370;66;Male;Arkansas;No;40;Bank Transfer;Quarterly
6958;64;Male;Minnesota;No;13;Credit Card;Monthly
2744;54;Male;New Mexico;No;20;Credit Card;Monthly
2879;27;Male;Delaware;No;21;Debit Card;Quarterly
4730;64;Male;Utah;No;18;Cash;Bi-Weekly
4009;43;Male;Ohio;No;44;Cash;Quarterly
6075;43;Male;Alabama;No;26;Credit Card;Quarterly
7671;27;Male;South Dakota;No;34;PayPal;Quarterly
7752;35;Male;New Mexico;No;24;Credit Card;Every 3 Months
2507;43;Male;Oregon;No;23;PayPal;Fortnightly
5371;57;Male;Oregon;No;3;Debit Card;Weekly
6271;50;Male;Mississippi;No;2;Bank Transfer;Quarterly
6520;37;Male;Alabama;No;23;Venmo;Bi-Weekly
7199;68;Male;Kansas;No;8;Cash;Weekly
6477;22;Male;California;No;30;Debit Card;Every 3 Months
3099;58;Male;Idaho;No;48;PayPal;Annually
1927;48;Male;Wyoming;No;21;Cash;Bi-Weekly
1915;30;Male;Minnesota;No;9;Cash;Monthly
7833;51;Male;Washington;No;8;Debit Card;Monthly
7572;20;Male;Hawaii;No;29;Debit Card;Weekly
4215;30;Male;Missouri;No;99999;Bank Transfer;Every 3 Months
8098;28;Male;Colorado;No;11;Bank Transfer;Fortnightly
9077;37;Male;Washington;No;16;Debit Card;Monthly
9068;36;Male;North Dakota;No;25;Debit Card;Weekly
7293;18;Male;Minnesota;No;32;PayPal;Bi-Weekly
2377;52;Male;California;No;28;Cash;Fortnightly
5776;56;Male;Michigan;No;36;PayPal;Monthly
2648;68;Male;Delaware;No;99999;Venmo;Fortnightly
4464;62;Male;California;No;2;PayPal;Quarterly
2260;35;Male;Oklahoma;No;99999;Bank Transfer;Monthly
2514;65;Male;North Dakota;No;30;Cash;Annually
8518;69;Male;Ohio;No;46;Cash;Quarterly
2267;28;Male;Hawaii;No;39;Cash;Monthly
4881;37;Male;Maryland;No;99999;Venmo;Annually
9911;41;Male;Hawaii;No;46;Credit Card;Quarterly
1044;37;Male;Alabama;No;40;Debit Card;Fortnightly
8648;25;Male;Oklahoma;No;21;Bank Transfer;Weekly
2916;41;Male;Alabama;No;33;Credit Card;Fortnightly
2726;48;Male;Vermont;No;3;Venmo;Monthly
4336;42;Male;Ohio;No;48;Cash;Weekly
1509;54;Male;Wisconsin;No;8;PayPal;Annually
9005;18;Male;South Dakota;No;24;PayPal;Annually
3943;56;Male;Iowa;No;10;Bank Transfer;Every 3 Months
4114;61;Male;Maryland;No;25;Bank Transfer;Monthly
2545;40;Male;Colorado;No;99999;Cash;Fortnightly
6949;34;Male;Wisconsin;No;45;Debit Card;Fortnightly
5519;42;Male;Mississippi;No;15;Debit Card;Monthly
9924;43;Male;Mississippi;No;34;Bank Transfer;Quarterly
8623;47;Male;California;No;21;Venmo;Bi-Weekly
1720;48;Male;Delaware;No;22;Debit Card;Bi-Weekly
3475;20;Male;Montana;No;24;PayPal;Weekly
3197;65;Male;Indiana;No;33;Credit Card;Monthly
1662;54;Male;West Virginia;No;13;Venmo;Fortnightly
5625;23;Male;Iowa;No;17;Debit Card;Bi-Weekly
3369;18;Male;Maine;No;25;Credit Card;Every 3 Months
4111;70;Male;Connecticut;No;15;Credit Card;Bi-Weekly
8651;55;Male;Kansas;No;4;PayPal;Fortnightly
1121;49;Male;Vermont;No;43;Debit Card;Quarterly
3281;26;Male;Nebraska;No;12;Bank Transfer;Bi-Weekly
7203;33;Male;Nevada;No;3;Venmo;Monthly
1273;20;Male;Tennessee;No;1;PayPal;Annually
9277;41;Male;Arkansas;No;6;Debit Card;Monthly
5968;18;Male;Wisconsin;No;26;Venmo;Monthly
4588;26;Male;Illinois;No;6;Credit Card;Fortnightly
1569;30;Male;Kansas;No;22;Cash;Bi-Weekly
8825;64;Male;New York;No;45;Cash;Bi-Weekly
8287;26;Male;Colorado;No;50;Cash;Quarterly
1099;43;Male;Wisconsin;No;50;Credit Card;Fortnightly
7570;63;Male;Michigan;No;39;Debit Card;Quarterly
4809;57;Male;Hawaii;No;50;Venmo;Bi-Weekly
7297;25;Male;Virginia;No;27;PayPal;Every 3 Months
6023;68;Male;Ohio;No;38;Debit Card;Fortnightly
2017;31;Male;Missouri;No;37;Bank Transfer;Every 3 Months
9438;64;Male;Indiana;No;50;Debit Card;Annually
1773;38;Male;Florida;No;40;PayPal;Every 3 Months
6104;34;Male;Minnesota;No;3;PayPal;Bi-Weekly
6102;32;Male;Nevada;No;45;Credit Card;Bi-Weekly
2907;69;Male;Maine;No;8;Credit Card;Annually
2045;45;Male;Massachusetts;No;7;Cash;Monthly
5422;35;Male;North Dakota;No;13;Venmo;Quarterly
6278;63;Male;New Jersey;No;29;Venmo;Every 3 Months
6061;65;Male;Indiana;No;7;Bank Transfer;Fortnightly
6411;35;Male;Oregon;No;50;Debit Card;Every 3 Months
9429;54;Male;North Dakota;No;33;Debit Card;Bi-Weekly
5918;28;Male;South Carolina;No;30;Cash;Every 3 Months
3409;68;Male;North Carolina;No;40;Cash;Annually
1241;58;Male;North Dakota;No;49;Cash;Fortnightly
6044;35;Male;Massachusetts;No;32;Venmo;Fortnightly
8647;68;Male;Tennessee;No;18;Venmo;Weekly
4871;41;Male;Missouri;No;50;PayPal;Annually
1911;65;Male;Tennessee;No;13;PayPal;Weekly
9472;50;Male;Colorado;No;1;Bank Transfer;Every 3 Months
2868;18;Male;Mississippi;No;16;PayPal;Fortnightly
1278;38;Male;Ohio;No;6;PayPal;Monthly
4370;68;Male;North Carolina;No;21;Debit Card;Monthly
2181;53;Male;Ohio;No;36;Venmo;Every 3 Months
5405;58;Male;Nebraska;No;20;Bank Transfer;Every 3 Months
1901;34;Male;Hawaii;No;8;Debit Card;Quarterly
7399;36;Male;Oklahoma;No;22;Credit Card;Monthly
1898;58;Male;Wisconsin;No;3;Credit Card;Quarterly
9804;60;Male;Arkansas;No;46;Credit Card;Fortnightly
6226;59;Male;Texas;No;42;Debit Card;Monthly
6418;65;Male;New Mexico;No;1;Bank Transfer;Fortnightly
4672;31;Male;Colorado;No;29;Debit Card;Bi-Weekly
2281;43;Male;Indiana;No;99999;Credit Card;Quarterly
7758;37;Male;Arizona;No;4;PayPal;Monthly
3236;21;Male;Indiana;No;41;PayPal;Every 3 Months
2482;69;Male;Indiana;No;4;Debit Card;Bi-Weekly
9989;32;Male;Alaska;No;47;Cash;Weekly
5766;53;Male;Utah;No;44;Venmo;Annually
6516;59;Male;Louisiana;No;37;Venmo;Monthly
6886;64;Male;Iowa;No;21;Debit Card;Quarterly
4830;63;Male;New Mexico;No;46;Debit Card;Fortnightly
8569;43;Male;Maine;No;1;Cash;Bi-Weekly
3685;19;Male;Minnesota;No;35;PayPal;Weekly
3000;40;Male;New Mexico;No;49;Venmo;Monthly
1729;51;Male;Arkansas;No;47;PayPal;Annually
5551;51;Male;Oklahoma;No;24;Bank Transfer;Every 3 Months
6035;66;Male;Utah;No;28;Debit Card;Fortnightly
8572;42;Male;Wisconsin;No;22;Bank Transfer;Quarterly
7865;22;Male;Utah;No;20;Cash;Weekly
6280;31;Male;Utah;No;25;Bank Transfer;Weekly
8160;18;Male;South Carolina;No;15;Venmo;Quarterly
8163;21;Male;Hawaii;No;49;Venmo;Bi-Weekly
4750;35;Male;Alaska;No;10;Debit Card;Fortnightly
9840;35;Male;Colorado;No;21;Credit Card;Annually
7028;27;Male;West Virginia;No;99999;Bank Transfer;Weekly
1951;65;Male;Oregon;No;41;Debit Card;Weekly
8480;41;Male;Ohio;No;30;Venmo;Fortnightly
4677;60;Male;Massachusetts;No;24;Debit Card;Bi-Weekly
1396;61;Male;Louisiana;No;6;Credit Card;Annually
4931;24;Male;Virginia;No;99999;Credit Card;Bi-Weekly
6159;65;Male;New York;No;37;Credit Card;Bi-Weekly
4927;23;Male;Arkansas;No;37;Venmo;Quarterly
1642;30;Male;New Mexico;No;28;PayPal;Weekly
9469;33;Male;Minnesota;No;43;PayPal;Bi-Weekly
5149;22;Male;Illinois;No;25;Cash;Annually
8267;67;Male;Georgia;No;4;PayPal;Annually
2162;28;Male;Mississippi;No;99999;Venmo;Fortnightly
4271;32;Male;North Carolina;No;32;Bank Transfer;Monthly
8261;40;Male;Nevada;No;1;Cash;Annually
2058;64;Male;Connecticut;No;4;Cash;Annually
9837;56;Male;Utah;No;33;Cash;Bi-Weekly
9952;63;Male;Tennessee;No;45;Bank Transfer;Fortnightly
9885;20;Male;Mississippi;No;99999;Debit Card;Fortnightly
1082;54;Male;Nebraska;No;1;PayPal;Fortnightly
4034;31;Male;West Virginia;No;7;Credit Card;Bi-Weekly
2291;36;Male;South Carolina;No;48;Credit Card;Every 3 Months
8451;25;Male;Iowa;No;46;Bank Transfer;Quarterly
9872;20;Male;North Dakota;No;34;Debit Card;Annually
7555;62;Male;West Virginia;No;99999;Bank Transfer;Monthly
2272;69;Male;Mississippi;No;44;Debit Card;Every 3 Months
6539;54;Male;Alabama;No;48;Bank Transfer;Weekly
2657;39;Male;California;No;12;Bank Transfer;Annually
6350;56;Male;Idaho;No;19;Cash;Every 3 Months
9287;39;Male;South Dakota;No;49;Venmo;Bi-Weekly
2130;37;Male;North Dakota;No;25;Venmo;Fortnightly
5704;25;Male;Nevada;No;25;Cash;Bi-Weekly
8084;35;Male;Florida;No;1;Credit Card;Quarterly
6619;45;Male;Indiana;No;19;Bank Transfer;Annually
4643;19;Male;Arkansas;No;7;Credit Card;Quarterly
1834;21;Male;North Carolina;No;99999;Credit Card;Monthly
2499;65;Male;Illinois;No;9;Cash;Fortnightly
9054;49;Male;Missouri;No;37;PayPal;Quarterly
3158;30;Male;South Dakota;No;15;Cash;Monthly
3844;23;Male;Idaho;No;30;PayPal;Bi-Weekly
7939;69;Male;Connecticut;No;30;Cash;Every 3 Months
2463;29;Male;Hawaii;No;16;Debit Card;Bi-Weekly
2317;54;Male;Maryland;No;99999;PayPal;Every 3 Months
3210;45;Male;Maryland;No;8;Venmo;Quarterly
7356;25;Male;Massachusetts;No;40;Debit Card;Bi-Weekly
2932;34;Male;Delaware;No;24;Credit Card;Monthly
9881;46;Male;Massachusetts;No;14;Cash;Fortnightly
3679;70;Male;New York;No;39;PayPal;Annually
8923;42;Male;Delaware;No;21;PayPal;Weekly
8280;45;Male;Massachusetts;No;32;Venmo;Quarterly
4073;57;Male;Indiana;No;45;Debit Card;Weekly
4194;49;Male;Virginia;No;19;PayPal;Monthly
6153;23;Male;Wyoming;No;1;Debit Card;Every 3 Months
4280;47;Male;Illinois;No;12;Venmo;Fortnightly
3459;23;Male;Alabama;No;26;Credit Card;Weekly
9199;21;Male;Idaho;No;12;Cash;Monthly
7396;45;Male;Rhode Island;No;36;Cash;Every 3 Months
1917;67;Male;New York;No;22;Credit Card;Annually
5146;31;Male;Missouri;No;99999;PayPal;Quarterly
4773;58;Male;Texas;No;99999;Venmo;Annually
7104;57;Male;Tennessee;No;43;Cash;Quarterly
2708;42;Male;Ohio;No;50;Venmo;Bi-Weekly
4969;60;Male;Tennessee;No;37;Credit Card;Weekly
9078;21;Male;Minnesota;No;23;Cash;Weekly
4355;69;Male;Wisconsin;No;10;Bank Transfer;Every 3 Months
6208;41;Male;Delaware;No;20;Bank Transfer;Monthly
3232;51;Male;Kansas;No;18;Venmo;Every 3 Months
7353;23;Male;Missouri;No;3;Bank Transfer;Weekly
6634;57;Male;Michigan;No;23;PayPal;Weekly
4414;40;Male;West Virginia;No;27;Cash;Weekly
9137;65;Male;Alabama;No;44;Bank Transfer;Fortnightly
7135;61;Male;New Hampshire;No;41;Venmo;Quarterly
3253;34;Male;Montana;No;41;Bank Transfer;Annually
5230;43;Male;Wyoming;No;36;Debit Card;Every 3 Months
8610;31;Male;Missouri;No;38;Venmo;Every 3 Months
5036;57;Male;Ohio;No;34;Cash;Annually
3776;34;Male;South Dakota;No;14;Venmo;Quarterly
8789;25;Male;Colorado;No;23;Credit Card;Fortnightly
2023;66;Male;Massachusetts;No;18;Credit Card;Fortnightly
3477;56;Male;Delaware;No;45;Cash;Monthly
9787;49;Male;New Hampshire;No;14;Bank Transfer;Weekly
1502;19;Male;Michigan;No;48;Debit Card;Annually
4098;27;Male;Pennsylvania;No;17;Venmo;Bi-Weekly
3386;68;Male;Louisiana;No;1;PayPal;Weekly
7171;20;Male;Minnesota;No;39;PayPal;Weekly
3549;21;Male;Hawaii;No;24;Cash;Weekly
6581;36;Male;Idaho;No;41;Bank Transfer;Fortnightly
6783;37;Male;Vermont;No;28;PayPal;Annually
7633;61;Male;Delaware;No;34;Venmo;Quarterly
3059;68;Male;New Mexico;No;41;Venmo;Quarterly
8629;60;Male;Alaska;No;27;Cash;Bi-Weekly
8147;69;Male;Minnesota;No;46;Debit Card;Fortnightly
5557;25;Male;Nebraska;No;2;PayPal;Every 3 Months
5884;32;Male;Alaska;No;45;Cash;Monthly
5215;53;Male;Michigan;No;34;Bank Transfer;Weekly
8131;46;Male;Indiana;No;9;Credit Card;Annually
4938;58;Male;Hawaii;No;1;Bank Transfer;Annually
4385;21;Male;West Virginia;No;17;PayPal;Annually
1738;46;Male;New York;No;6;PayPal;Weekly
6748;18;Male;Iowa;No;12;Cash;Bi-Weekly
7584;56;Male;Arizona;No;99999;Venmo;Every 3 Months
1477;18;Male;Minnesota;No;4;Cash;Fortnightly
4329;49;Male;Texas;No;8;Debit Card;Bi-Weekly
5642;29;Male;Virginia;No;41;Venmo;Weekly
7182;67;Male;North Dakota;No;49;Credit Card;Weekly
7639;31;Male;Iowa;No;49;Bank Transfer;Quarterly
8809;52;Male;Utah;No;40;Bank Transfer;Fortnightly
2530;42;Male;Ohio;No;30;Credit Card;Monthly
4867;32;Male;Louisiana;No;4;Debit Card;Quarterly
5686;47;Male;Iowa;No;22;Venmo;Monthly
6700;45;Male;Maryland;No;22;Venmo;Monthly
6119;20;Male;Montana;No;10;Bank Transfer;Quarterly
1632;66;Male;Illinois;No;23;Cash;Bi-Weekly
5129;52;Male;Arizona;No;43;Debit Card;Quarterly
8668;50;Male;North Carolina;No;31;PayPal;Bi-Weekly
5118;62;Male;Montana;No;38;Cash;Annually
2183;38;Male;Iowa;No;22;Debit Card;Every 3 Months
9162;65;Male;Iowa;No;45;Cash;Every 3 Months
8294;60;Male;Ohio;No;21;Debit Card;Fortnightly
9339;68;Male;Wisconsin;No;9;Debit Card;Fortnightly
7680;62;Male;South Carolina;No;34;Venmo;Weekly
1585;62;Male;Oregon;No;26;Venmo;Weekly
7963;40;Male;North Dakota;No;1;Cash;Weekly
1387;32;Male;California;No;47;Venmo;Weekly
8532;22;Male;Mississippi;No;30;Credit Card;Weekly
6417;33;Male;New Jersey;No;48;Debit Card;Fortnightly
2494;57;Male;Rhode Island;No;31;Venmo;Bi-Weekly
4900;60;Male;New Hampshire;No;33;Venmo;Fortnightly
2980;30;Male;Louisiana;No;39;Credit Card;Weekly
6578;41;Male;Arizona;No;46;Debit Card;Weekly
9048;58;Male;Rhode Island;No;24;Venmo;Annually
8691;34;Male;Vermont;No;37;Venmo;Fortnightly
4124;67;Male;Tennessee;No;7;Debit Card;Monthly
5622;58;Male;Alaska;No;6;Debit Card;Fortnightly
3527;41;Male;Maryland;No;16;Cash;Bi-Weekly
7738;42;Male;Wisconsin;No;33;Bank Transfer;Annually
5087;50;Male;Nevada;No;18;PayPal;Bi-Weekly
5744;40;Male;Illinois;No;24;PayPal;Weekly
9421;32;Male;Montana;No;24;Cash;Quarterly
6593;51;Male;New Mexico;No;48;Credit Card;Every 3 Months
5007;26;Male;Virginia;No;4;Cash;Weekly
1667;32;Male;Delaware;No;20;Cash;Weekly
1386;58;Male;North Carolina;No;47;Debit Card;Every 3 Months
2904;51;Male;Nevada;No;50;Cash;Quarterly
3022;19;Male;Washington;No;31;PayPal;Monthly
6828;57;Male;Maine;No;99999;PayPal;Quarterly
2297;66;Male;Connecticut;No;4;Cash;Annually
4230;62;Male;Louisiana;No;40;Bank Transfer;Bi-Weekly
7753;58;Male;Illinois;No;31;Cash;Monthly
6382;23;Male;South Dakota;No;41;Credit Card;Weekly
6676;45;Male;Indiana;No;44;Debit Card;Annually
7164;20;Male;Vermont;No;31;Bank Transfer;Weekly
6279;33;Male;New Hampshire;No;45;Cash;Every 3 Months
8560;30;Male;Oregon;No;50;Credit Card;Quarterly
9451;50;Male;Kansas;No;7;Venmo;Annually
8667;62;Male;Maine;No;5;Bank Transfer;Every 3 Months
2887;69;Male;Louisiana;No;48;Cash;Monthly
9742;34;Male;Louisiana;No;19;PayPal;Fortnightly
8776;49;Male;Indiana;No;39;Venmo;Fortnightly
3045;65;Male;Kentucky;No;45;Credit Card;Quarterly
2169;66;Male;South Carolina;No;35;Credit Card;Monthly
7777;41;Male;Montana;No;8;Venmo;Monthly
3013;37;Male;Vermont;No;11;Credit Card;Quarterly
4641;32;Male;Mississippi;No;32;Cash;Annually
1761;42;Male;Wyoming;No;46;Bank Transfer;Every 3 Months
2086;31;Male;Vermont;No;7;PayPal;Every 3 Months
4941;61;Male;Alabama;No;1;Debit Card;Annually
1743;36;Male;Kentucky;No;32;Credit Card;Monthly
3221;60;Male;South Dakota;No;31;Credit Card;Annually
2163;51;Male;Delaware;No;39;Bank Transfer;Quarterly
2215;68;Male;Wisconsin;No;9;Venmo;Quarterly
5561;46;Male;Arizona;No;99999;Credit Card;Weekly
1611;19;Male;Maine;No;34;Cash;Every 3 Months
1713;30;Male;New Mexico;No;35;Bank Transfer;Monthly
5804;51;Male;Wyoming;No;50;Debit Card;Weekly
7222;28;Male;Delaware;No;4;Bank Transfer;Fortnightly
2819;41;Male;Pennsylvania;No;32;Cash;Weekly
9111;29;Male;North Dakota;No;11;PayPal;Fortnightly
7243;25;Male;Kentucky;No;49;Credit Card;Annually
8058;60;Male;Rhode Island;No;9;Cash;Annually
7140;63;Male;Arizona;No;30;PayPal;Bi-Weekly
1920;51;Male;Colorado;No;33;Cash;Monthly
2117;22;Male;Maine;No;8;Debit Card;Annually
8440;54;Male;New Jersey;No;29;Debit Card;Fortnightly
3714;18;Male;Kansas;No;4;Credit Card;Monthly
6414;29;Male;South Dakota;No;19;Debit Card;Monthly
9167;59;Male;New Hampshire;No;10;PayPal;Fortnightly
5515;25;Male;Connecticut;No;39;Debit Card;Monthly
2762;19;Male;Wyoming;No;21;Venmo;Quarterly
9605;56;Male;Missouri;No;99999;Bank Transfer;Monthly
6394;31;Male;Alaska;No;9;Credit Card;Fortnightly
3203;45;Male;Delaware;No;20;Venmo;Quarterly
1281;23;Male;Indiana;No;99999;Cash;Fortnightly
7275;18;Male;West Virginia;No;16;Debit Card;Every 3 Months
4526;43;Male;Wyoming;No;27;Debit Card;Fortnightly
3593;56;Male;Illinois;No;14;Cash;Every 3 Months
3734;43;Male;Alaska;No;24;Credit Card;Monthly
2131;64;Male;Wisconsin;No;49;Bank Transfer;Weekly
7284;67;Male;Indiana;No;14;Cash;Weekly
6780;63;Male;Tennessee;No;6;Credit Card;Quarterly
5533;54;Male;Illinois;No;20;Venmo;Quarterly
6465;69;Male;Pennsylvania;No;3;Credit Card;Annually
6242;34;Male;Oklahoma;No;5;Credit Card;Monthly
6935;56;Male;Tennessee;No;46;Cash;Bi-Weekly
3905;34;Male;New Jersey;No;8;Debit Card;Monthly
3603;58;Male;New Jersey;No;13;Cash;Bi-Weekly
5013;44;Male;Tennessee;No;99999;Bank Transfer;Quarterly
9188;25;Male;Georgia;No;39;Debit Card;Fortnightly
6089;27;Male;Arizona;No;15;Bank Transfer;Bi-Weekly
2132;26;Male;Nevada;No;35;Cash;Monthly
6684;18;Male;Arkansas;No;46;Cash;Bi-Weekly
1895;64;Male;North Dakota;No;3;PayPal;Monthly
9700;62;Male;South Dakota;No;48;Credit Card;Weekly
2636;59;Male;North Carolina;No;27;Bank Transfer;Weekly
3795;36;Male;Hawaii;No;5;Credit Card;Weekly
1536;69;Male;New Hampshire;No;99999;Debit Card;Quarterly
7575;39;Male;California;No;12;Venmo;Weekly
8538;28;Male;Delaware;No;10;PayPal;Fortnightly
4363;42;Male;Arizona;No;99999;Debit Card;Bi-Weekly
7150;31;Male;Washington;No;3;Debit Card;Monthly
8430;57;Male;Nevada;No;19;Venmo;Monthly
2421;53;Male;Alaska;No;11;Debit Card;Fortnightly
7377;59;Male;Texas;No;25;Venmo;Monthly
8824;32;Male;New York;No;42;PayPal;Weekly
7659;65;Male;Iowa;No;34;Cash;Quarterly
7663;56;Male;Arizona;No;50;Cash;Quarterly
7305;31;Male;New Mexico;No;21;Venmo;Monthly
8605;59;Male;North Carolina;No;37;Bank Transfer;Weekly
3628;22;Male;Nevada;No;46;Cash;Monthly
2249;47;Male;Idaho;No;14;Bank Transfer;Fortnightly
9430;23;Male;Vermont;No;24;PayPal;Fortnightly
7208;69;Male;New Mexico;No;36;Credit Card;Every 3 Months
9539;18;Male;Georgia;No;19;Debit Card;Bi-Weekly
7700;50;Male;Kentucky;No;12;Credit Card;Monthly
6557;29;Male;New York;No;13;Debit Card;Quarterly
2609;65;Male;Arizona;No;32;Debit Card;Bi-Weekly
2456;29;Male;Colorado;No;5;Credit Card;Bi-Weekly
2934;49;Male;Kentucky;No;29;Cash;Annually
3035;28;Male;Alaska;No;40;Credit Card;Fortnightly
7808;51;Male;Alabama;No;44;Cash;Weekly
3308;26;Male;Connecticut;No;3;Debit Card;Bi-Weekly
6878;38;Male;Hawaii;No;35;PayPal;Bi-Weekly
4618;35;Male;Idaho;No;33;Debit Card;Monthly
9144;34;Male;Virginia;No;20;PayPal;Bi-Weekly
